ANO;ESTADO;REFINARIA;MATÉRIA PRIMA;UNIDADE;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
2014;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;m3;119931;152420;175945;206899;182857;231862;245493;199243;151485;132126;125797;125157;2049215
2014;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;96;96
2014;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;m3;2330,979;2405,813;972,556;3240,858;980;364,549;1908,269;792;471,406;0;0;0;13466,43
2014;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;m3;27359,336;21231,056;21756,392;29060,636;27406,756;47960,912;73348,624;70249,071;10366,013;10768,145;0;0;339506,941
2014;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;SÃO PAULO;RPBC;OUTRAS CARGAS;m3;6939;4214;147;206;358;201;434;5010;3249;5431;1702;909;28800
2014;BAHIA;RLAM;OUTRAS CARGAS ;m3;46423;32947;39619;58419;89277;133222;124661;133675;69472;127687;112037;145029;1112468
2014;RIO DE JANEIRO;REDUC;OUTRAS CARGAS ;m3;5685;9509;10;1718;10805;20644;12242;15744;16484;37449;1875;9045;141210
2014;MINAS GERAIS;REGAP;OUTRAS CARGAS ;m3;6847;3578;5957;5993;4248;8835;22275;9464;6459;17438;2102;17325;110521
2014;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS ;m3;2031;5166;3371;0;22047;3242;1008;70;768;975;0;1106;39784
2014;CEARÁ;LUBNOR;OUTRAS CARGAS ;m3;179;274;1028;807;408;293;548;799;501;360;61;1479;6737
2014;SÃO PAULO;REPLAN;OUTRAS CARGAS ;m3;52845;20261;43229;24216;31845;30925;24483;44702;25362;33076;37460;28217;396621
2014;AMAZONAS;REMAN;OUTRAS CARGAS ;m3;0;467;0;0;0;0;39;0;0;0;0;0;506
2014;SÃO PAULO;RECAP;OUTRAS CARGAS ;m3;837;370;2632;1975;347;0;140;0;0;344;822;0;7467
2014;PARANÁ;REPAR;OUTRAS CARGAS ;m3;24176;568;8894;21;5721;302;1;0;2667;4566;2127;4738;53781
2014;SÃO PAULO;REVAP;OUTRAS CARGAS ;m3;8016;3388;7699;0;3813;2328;6788;9290;142;11866;8357;6576;68263
2014;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;PERNAMBUCO;RNEST;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;34084;34084
2014;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS ;m3;2700,907;4254,253;579,165;933,122;66;6919,445;10043,829;24114,031;16759,585;26576,516;24254,771;26527,342;143728,966
2014;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;SÃO PAULO;UNIVEN;OUTRAS CARGAS ;m3;338,303;0;57,061;0;0;0;0;0;0;0;0;0;395,364
2014;BAHIA;DAX OIL;OUTRAS CARGAS;m3;4802,634;1940,352;2730,914;1887,139;1795,947;1768,513;1430,139;2907,601;1780,516;756,99;1588,574;514,046;23903,365
2015;SÃO PAULO;RPBC;PETRÓLEO NACIONAL ;m3;821946;741454;827757;758722;827811;811670;830866;818763;750632;695736;401609;500601;8787567
2015;BAHIA;RLAM;PETRÓLEO NACIONAL ;m3;660436;433756;1267447;1135285;1349136;1361158;1457679;1442302;1333760;1294907;1199243;1196613;14131722
2015;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL ;m3;607542;370075;421679;566464;712090;628718;606859;675913;528325;515359;476006;595884;6704914
2015;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL ;m3;781201;701178;715146;673595;731004;721086;738116;797840;731354;727651;726824;714744;8759739
2015;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL ;m3;611065;697697;486983;486486;699864;656375;667081;699646;676827;642302;619883;623958;7568167
2015;CEARÁ;LUBNOR;PETRÓLEO NACIONAL ;m3;41972;36697;40041;33095;39445;39163;31763;46121;44664;43717;43919;45713;486310
2015;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL ;m3;1635776;1643564;1586060;1523726;1631708;1211206;1194084;1319997;1374889;1553993;1489470;1601360;17765833
2015;AMAZONAS;REMAN;PETRÓLEO NACIONAL ;m3;168083;167577;183575;179528;179149;180263;176814;163103;172629;165372;150167;151575;2037835
2015;SÃO PAULO;RECAP;PETRÓLEO NACIONAL ;m3;207589;202773;221929;169106;182261;214624;216045;0;163002;220907;194226;223106;2215568
2015;PARANÁ;REPAR;PETRÓLEO NACIONAL ;m3;694751;735132;893641;843443;874812;827080;755967;701700;792263;794918;798415;779243;9491365
2015;SÃO PAULO;REVAP;PETRÓLEO NACIONAL ;m3;1084984;987249;1037501;1013224;1038813;918742;1094760;1035338;989533;979213;1070661;1043294;12293312
2015;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL ;m3;186665;168285;186115;172882;158758;154246;172242;180768;160940;175589;144669;107302;1968461
2015;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL ;m3;222456;176639;146600;192899;207198;251258;313413;294693;302296;292016;300292;271460;2971220
2015;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL ;m3;41749,829;45087,393;59527,369;58606,851;28725,329;3995,7;41218,841;54234,578;30885,652;25124,795;19805,012;53842,736;462804,085
2015;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;BAHIA;DAX OIL;PETRÓLEO NACIONAL;m3;1817,162;2485,272;2224,166;1235,357;2041,26;1431,651;1312,468;2421,912;2621,76;4363,15;1884,555;2627,976;26466,689
2015;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;m3;63981;26450;17892;49228;11886;6556;7189;7896;26230;69305;29875;16431;332919
2015;BAHIA;RLAM;PETRÓLEO IMPORTADO;m3;2796;0;127;0;0;0;0;0;0;0;0;0;2923
2015;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;m3;475430;473088;430594;433239;427348;415061;459227;452656;332266;219075;260594;363317;4741895
2015;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;m3;0;909;0;0;0;0;0;0;25;283;650;0;1867
2015;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;m3;226827;147678;212378;208539;156152;162511;250299;157134;218490;269316;260522;244723;2514569
2015;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;m3;299346;277094;367145;394462;276435;636175;651104;485724;523731;305368;207496;155421;4579501
2015;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;m3;15665;1110;5347;27079;41519;21290;10110;0;0;8107;922;0;131149
2015;PARANÁ;REPAR;PETRÓLEO IMPORTADO;m3;191914;135237;77737;92866;125278;161466;233265;208611;206555;169468;166430;156249;1925076
2015;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;m3;110507;91441;125782;142159;112988;195822;89218;173214;184392;189554;80357;130248;1625682
2015;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;m3;0;348;96;185;623;2240;220;2650,148;413;310;388;45818;53291,148
2015;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;m3;0;0;5620,686;0;0;0;0;0;0;0;0;0;5620,686
2015;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;m3;0;0;0;0;29280,502;33008,761;1387,926;0;0;37245,555;0;6119,424;107042,168
2015;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;SÃO PAULO;RPBC;OUTRAS CARGAS;m3;3793;2407;1974;1520;733;0;0;0;0;3163;163;1462;15215
2015;BAHIA;RLAM;OUTRAS CARGAS ;m3;63817;63588;149776;95632;104663;67564;37997;57319;71345;74559;86535;127018;999813
2015;RIO DE JANEIRO;REDUC;OUTRAS CARGAS ;m3;15436;9377;5242;17453;12153;29768;12011;5805;15644;23632;49958;13744;210223
2015;MINAS GERAIS;REGAP;OUTRAS CARGAS ;m3;6493;2745;10822;6214;17255;9894;5882;9338;3096;7295;8195;7986;95215
2015;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS ;m3;4582;1907;4707;75808;13053;8898;853;1643;0;0;2339;2265;116055
2015;CEARÁ;LUBNOR;OUTRAS CARGAS ;m3;1349;797;265;346;1061;40;268;271;475;67;19;555;5513
2015;SÃO PAULO;REPLAN;OUTRAS CARGAS ;m3;17042;34592;33693;34473;47160;66760;46650;71542;48793;65832;62239;22597;551373
2015;AMAZONAS;REMAN;OUTRAS CARGAS ;m3;159;71;253;742;255;612;0;202;0;86;0;306;2686
2015;SÃO PAULO;RECAP;OUTRAS CARGAS ;m3;1641;168;0;0;749;127;0;0;1370;0;1528;371;5954
2015;PARANÁ;REPAR;OUTRAS CARGAS ;m3;6742;15365;4340;7833;25602;12396;3551;9988;2916;5559;2053;6219;102564
2015;SÃO PAULO;REVAP;OUTRAS CARGAS ;m3;21164;17825;21291;12369;31398;48963;40960;10585;19086;29319;13706;6525;273191
2015;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;PERNAMBUCO;RNEST;OUTRAS CARGAS ;m3;19112;27318;102574;49115;68337;83176;34389;51727;49822;68415;51941;46220;652146
2015;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS ;m3;29581,645;31639,781;22200;29079,709;28398,936;37571,848;36007,228;32142,7;31032,368;38075,263;32779,174;36694,122;385202,774
2015;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;SÃO PAULO;UNIVEN;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;BAHIA;DAX OIL;OUTRAS CARGAS;m3;799,536;775,843;885,57;1850,715;1371,548;1468,119;1186,402;1689,891;2335,745;3741,604;4484,79;3565,748;24155,511
2016;SÃO PAULO;RPBC;PETRÓLEO NACIONAL ;m3;705299;730419;727565;629316;766215;750300;724992;731628;700574;711480;307837;423171;7908796
2016;BAHIA;RLAM;PETRÓLEO NACIONAL ;m3;1181400;1004857;1133055;1093633;1082073;1151811;949497;975214;939467;1119211;983070;1025871;12639159
2016;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL ;m3;546639;533440;573982;607706;620494;657241;685369;677943;276761;545754;539526;400629;6665484
2016;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL ;m3;700411;700669;700237;695718;767416;703038;706066;754450;734118;718740;716541;737656;8635060
2016;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL ;m3;668415;668709;666494;586010;604596;211874;509957;699291;674728;705305;677982;752122;7425483
2016;CEARÁ;LUBNOR;PETRÓLEO NACIONAL ;m3;31035;40301;46499;37466;47313;47252;46215;46024;46401;47133;42403;35335;513377
2016;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL ;m3;1591709;1177557;1170382;1460410;1687876;1572368;1491065;1389769;1660545;1613767;1707747;1325930;17849125
2016;AMAZONAS;REMAN;PETRÓLEO NACIONAL ;m3;160279;147170;156397;136334;156471;152730;154807;147835;146625;159891;133631;133662;1785832
2016;SÃO PAULO;RECAP;PETRÓLEO NACIONAL ;m3;257835;247929;246225;243550;258551;261860;280509;240136;255318;250960;284119;234062;3061054
2016;PARANÁ;REPAR;PETRÓLEO NACIONAL ;m3;844959;794347;770142;769890;890592;822745;842902;401587;492466;822478;716832;694135;8863075
2016;SÃO PAULO;REVAP;PETRÓLEO NACIONAL ;m3;1028354;1000242;998292;997927;401031;1081913;1091972;1106791;974483;967782;909250;954427;11512464
2016;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL ;m3;172826;144281;167768;150046;183888;156507;158362;157108;152637;187492;151934;159748;1942597
2016;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL ;m3;351064;288478;383191;378217;361751;383001;430413;412335;401853;403783;200432;256568;4251086
2016;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL ;m3;14743,014;0;0;0;0;0;3134,248;0;0;35275,283;6661,426;0;59813,971
2016;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;BAHIA;DAX OIL;PETRÓLEO NACIONAL;m3;3610,784;3766,266;3939,929;2377,353;2643,318;4054,679;2473,467;3104,63;2819,182;3261,202;2558,246;3482,87;38091,926
2016;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;m3;60479;15034;23796;83843;46025;28667;6734;2883;33954;28509;21164;238;351326
2016;BAHIA;RLAM;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;186;0;0;0;186
2016;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;m3;366723;403805;423910;419947;397813;368049;315915;352320;308723;380706;361950;374571;4474432
2016;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;1463;0;0;0;644;2107
2016;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;m3;180578;163191;146441;129427;150843;66301;76949;133491;17592;9413;60512;37849;1172587
2016;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;m3;140234;189915;143966;105054;72225;168988;65455;118135;69745;68474;1178;510;1143879
2016;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;m3;0;0;0;11009;2765;10162;9014;24944;45;28474;1506;0;87919
2016;PARANÁ;REPAR;PETRÓLEO IMPORTADO;m3;85173;66240;94681;84154;60816;97735;79136;89942;51760;47616;52098;32844;842195
2016;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;m3;130870;80667;130392;97808;34553;78208;28974;17282;20449;17593;6660;4261;647717
2016;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;m3;29278;1813;113;0;0;0;0;0;0;0;0;0;31204
2016;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;m3;52139,307;66267,455;70866,9;68306,379;71438,715;66427,202;58459,835;75935,808;71036,568;35316,785;55093,178;58414,879;749703,011
2016;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;SÃO PAULO;RPBC;OUTRAS CARGAS;m3;0;95;6586;1152;1225;1163;7711;3880;2672;0;0;2783;27267
2016;BAHIA;RLAM;OUTRAS CARGAS ;m3;95072;88389;59736;84060;51087;39481;54972;100385;61117;82012;99471;91307;907089
2016;RIO DE JANEIRO;REDUC;OUTRAS CARGAS ;m3;14905;8964;26011;20013;20037;5100;12946;4743;13799;16001;28928;29238;200685
2016;MINAS GERAIS;REGAP;OUTRAS CARGAS ;m3;9023;6559;8921;5861;8580;7527;3527;6683;2641;4202;21278;7519;92321
2016;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS ;m3;2128;4674;2183;14088;3270;18435;53373;54232;9354;29755;27591;18190;237273
2016;CEARÁ;LUBNOR;OUTRAS CARGAS ;m3;141;1000;704;1976;71;31;1089;840;1075;1027;393;706;9053
2016;SÃO PAULO;REPLAN;OUTRAS CARGAS ;m3;44654;19060;12090;29986;40049;28062;72829;83904;61742;77644;43467;31049;544536
2016;AMAZONAS;REMAN;OUTRAS CARGAS ;m3;1646;369;2518;0;73;0;0;0;0;54;13078;0;17738
2016;SÃO PAULO;RECAP;OUTRAS CARGAS ;m3;412;1640;320;0;233;0;0;464;2;231;0;0;3302
2016;PARANÁ;REPAR;OUTRAS CARGAS ;m3;5213;14398;4031;5841;19590;8732;7765;5008;24059;35936;22637;0;153210
2016;SÃO PAULO;REVAP;OUTRAS CARGAS ;m3;18157;20922;51950;38069;28948;54378;71818;34860;67231;62265;39297;42574;530469
2016;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;PERNAMBUCO;RNEST;OUTRAS CARGAS ;m3;36674;39120;61524;44030;103290;76146;55844;72841;50309;31468;72740;53736;697722
2016;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS ;m3;24565,023;37983,564;44113,459;44944,264;24565,023;42055,271;42400,392;43974,599;33592,432;38256,46;33442,128;36069,835;445962,45
2016;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;SÃO PAULO;UNIVEN;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;BAHIA;DAX OIL;OUTRAS CARGAS;m3;0;1000,168;1340,89;1824,104;939,866;1367,073;894,285;1262,342;473,978;1066,506;735;1247;12151,212
2017;SÃO PAULO;RPBC;PETRÓLEO NACIONAL ;m3;661852;627510;615181;719055;776141;664745;743903;680356;736501;733522;679187;674878;8312831
2017;BAHIA;RLAM;PETRÓLEO NACIONAL ;m3;939648;777193;1033650;940886;1062430;932341;1052933;1076998;992339;975701;831813;789489;11405421
2017;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL ;m3;241838;510392;525837;538253;512875;491849;157447;214875;536788;664292;482696;579424;5456566
2017;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL ;m3;682865;640509;720866;680535;745506;680475;747777;753863;677618;425793;649802;677087;8082696
2017;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL ;m3;697384;629939;729402;658148;681085;600365;647487;520444;594997;579363;619845;552073;7510532
2017;CEARÁ;LUBNOR;PETRÓLEO NACIONAL ;m3;33545;32466;15269;4993;37136;38905;39376;45169;44729;46947;43512;44439;426486
2017;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL ;m3;1543544;1477464;1450917;1322590;1647723;1439788;1534042;1486927;1468683;1507254;1510893;1366143;17755968
2017;AMAZONAS;REMAN;PETRÓLEO NACIONAL ;m3;141520;123063;129565;142116;145686;138539;140950;134719;148870;147619;145040;132310;1669997
2017;SÃO PAULO;RECAP;PETRÓLEO NACIONAL ;m3;222851;226742;255075;243035;237422;256815;227887;255694;273226;243886;231381;218344;2892358
2017;PARANÁ;REPAR;PETRÓLEO NACIONAL ;m3;736089;716400;817821;790537;691556;823011;798312;790475;589616;804387;787565;764262;9110031
2017;SÃO PAULO;REVAP;PETRÓLEO NACIONAL ;m3;1080642;794694;924098;1050342;593950;685828;929558;955462;1060854;935986;1036251;822652;10870317
2017;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL ;m3;165985;153977;154577;149280;150595;116018;162091;186747;182609;175782;155888;168968;1922517
2017;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL ;m3;366456;282575;368404;350154;321868;307562;280692;263904;338399;319200;259350;254642;3713206
2017;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;BAHIA;DAX OIL;PETRÓLEO NACIONAL;m3;3951,937;3310,35;4335,267;4720,385;5922,006;5457,488;6991,137;6998,446;7751,565;7481,1;7937,954;6001,589;70859,224
2017;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;m3;0;0;2178;28204;780;237;900;0;2152;4361;6954;14191;59957
2017;BAHIA;RLAM;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;24652;19423;44075
2017;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;m3;401072;383738;431814;371377;365726;401965;351915;464495;396488;423307;366622;366989;4725508
2017;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;m3;0;0;327;40;0;0;0;58;0;117;2774;0;3316
2017;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;m3;4788;0;0;29509;16007;1407;60168;69467;50941;58902;104215;83653;479057
2017;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;m3;2;1027;48426;38490;34618;103761;24091;39861;78939;84271;87224;28416;569126
2017;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;4983;51;7610;10447;847;0;23938
2017;PARANÁ;REPAR;PETRÓLEO IMPORTADO;m3;33641;6417;1891;0;0;0;35851;13506;45419;99965;33568;12452;282710
2017;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;m3;2173;251;28330;70029;115151;85848;83861;58376;45970;105036;53205;135090;783320
2017;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;9662;10215;1787;10359;5639;5218;1937;44817
2017;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;m3;69104,529;60417,272;73064,37;68674,669;71890,783;69934,727;73762,699;61945,261;70918,845;75823,914;72759,808;73132,123;841429
2017;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;SÃO PAULO;RPBC;OUTRAS CARGAS;m3;4981;4829;2777;1536;3917;191;562;387;0;268;416;4288;24152
2017;BAHIA;RLAM;OUTRAS CARGAS ;m3;144541;134331;135770;120366;141284;98244;40132;72774;69098;70107;61227;116212;1204086
2017;RIO DE JANEIRO;REDUC;OUTRAS CARGAS ;m3;22526;26095;23939;6263;17522;22092;65;51868;14477;11069;20819;28587;245322
2017;MINAS GERAIS;REGAP;OUTRAS CARGAS ;m3;5409;5907;3459;1532;1549;10633;18645;10120;11483;12394;19709;14936;115776
2017;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS ;m3;10207;2601;1767;5348;28469;4093;2269;13099;20453;6564;12502;3446;110818
2017;CEARÁ;LUBNOR;OUTRAS CARGAS ;m3;591;1005;925;0;1201;3740;2888;1047;1137;786;789;3115;17224
2017;SÃO PAULO;REPLAN;OUTRAS CARGAS ;m3;39797;56610;74011;99628;41168;45994;16156;19814;86763;66093;49213;40031;635278
2017;AMAZONAS;REMAN;OUTRAS CARGAS ;m3;998;0;0;106;442;457;0;1309;231;0;169;174;3886
2017;SÃO PAULO;RECAP;OUTRAS CARGAS ;m3;0;0;0;0;1501;544;0;0;553;185;269;117;3169
2017;PARANÁ;REPAR;OUTRAS CARGAS ;m3;5752;12592;14268;0;5551;783;0;1125;2122;236;0;3184;45613
2017;SÃO PAULO;REVAP;OUTRAS CARGAS ;m3;50014;51607;58232;45807;29876;44563;29450;25435;31275;26748;51393;52537;496937
2017;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;PERNAMBUCO;RNEST;OUTRAS CARGAS ;m3;36695;26708;17774;41015;26107;33848;50095;83159;49008;71731;114575;67658;618373
2017;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS ;m3;35149,106;33335,419;39550,793;33983,716;37961,943;33106,962;38388,945;41391,363;46258,598;40825,637;38940,955;34443,773;453337,21
2017;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS ;m3;371,415;359,967;485,76;367,216;321,842;260,82;302,607;529,103;500,129;475,857;289,237;390,689;4654,642
2017;SÃO PAULO;UNIVEN;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;BAHIA;DAX OIL;OUTRAS CARGAS;m3;600;440;870;1405;0;0;0;0;0;0;0;0;3315
2018;SÃO PAULO;RPBC;PETRÓLEO NACIONAL ;m3;588884;514849;581026;657293;770480;686073;747805;640753;744891;742606;752617;782474;8209751
2018;BAHIA;RLAM;PETRÓLEO NACIONAL ;m3;938970;785685;846802;997503;999000;909193;994120;1087040;1004347;1004832;904500;899639;11371631
2018;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL ;m3;556617;450664;400450;518801;550066;525746;539847;540819;469326;560816;533137;599705;6245994
2018;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL ;m3;608359;545039;681401;660840;675564;639129;705036;692238;656283;718960;667106;683508;7933463
2018;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL ;m3;556271;524764;530311;509292;600038;634604;482034;698863;615250;512870;630025;633652;6927974
2018;CEARÁ;LUBNOR;PETRÓLEO NACIONAL ;m3;41587;28933;33922;31388;29409;36621;33776;45453;42885;47483;44195;31857;447509
2018;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL ;m3;1351760;1291293;1700515;1672482;1710102;1517801;1566926;877873;742629;988822;872246;899593;15192042
2018;AMAZONAS;REMAN;PETRÓLEO NACIONAL ;m3;135560;118428;141326;143498;142947;155714;136574;2835;96385;159718;155441;140807;1529233
2018;SÃO PAULO;RECAP;PETRÓLEO NACIONAL ;m3;227758;206681;231217;270779;254984;238389;201038;234934;223147;237317;207718;212504;2746466
2018;PARANÁ;REPAR;PETRÓLEO NACIONAL ;m3;561791;637314;725620;845872;802525;833389;843022;851120;771660;843084;799078;691655;9206130
2018;SÃO PAULO;REVAP;PETRÓLEO NACIONAL ;m3;930655;826264;982194;851977;976024;959586;962418;887257;861348;1051179;983443;1010363;11282708
